数据量:1153
试验力		变形		扩展变形		位置		位移		应力		应变		时间
5.064		1.2259		0.0000		877.009		1.916		12.660		6.129715		14.720
5.066		1.2291		0.0000		877.006		1.919		12.665		6.145551		14.760
5.066		1.2323		0.0000		877.003		1.922		12.665		6.161387		14.800
5.068		1.2359		0.0000		876.999		1.925		12.670		6.179287		14.840
5.072		1.2397		0.0000		876.995		1.929		12.680		6.198566		14.880
5.078		1.2433		0.0000		876.992		1.933		12.695		6.216466		14.920
5.088		1.2466		0.0000		876.989		1.936		12.720		6.232990		14.960
5.092		1.2498		0.0000		876.985		1.939		12.730		6.248826		15.000
5.094		1.2529		0.0000		876.982		1.943		12.735		6.264662		15.040
5.094		1.2561		0.0000		876.979		1.946		12.735		6.280498		15.080
5.096		1.2593		0.0000		876.976		1.949		12.740		6.296333		15.120
5.098		1.2624		0.0000		876.973		1.952		12.745		6.312168		15.160
5.100		1.2656		0.0000		876.970		1.955		12.750		6.328003		15.200
5.102		1.2692		0.0000		876.966		1.959		12.755		6.345905		15.240
5.104		1.2729		0.0000		876.962		1.963		12.760		6.364494		15.280
5.112		1.2768		0.0000		876.958		1.966		12.780		6.383772		15.320
5.120		1.2801		0.0000		876.955		1.970		12.800		6.400295		15.360
5.126		1.2831		0.0000		876.952		1.973		12.815		6.415443		15.400
5.128		1.2863		0.0000		876.949		1.976		12.820		6.431278		15.440
5.128		1.2896		0.0000		876.946		1.979		12.820		6.447803		15.480
5.130		1.2927		0.0000		876.943		1.982		12.825		6.463638		15.520
5.132		1.2959		0.0000		876.939		1.985		12.830		6.479473		15.560
5.134		1.2991		0.0000		876.936		1.989		12.835		6.495309		15.600
5.136		1.3024		0.0000		876.933		1.992		12.840		6.511832		15.640
5.138		1.3061		0.0000		876.929		1.996		12.845		6.530422		15.680
5.142		1.3099		0.0000		876.925		2.000		12.855		6.549701		15.720
