数据量:1019
试验力		变形		扩展变形		位置		位移		应力		应变		时间
5.152		0.9160		0.0000		876.074		2.190		12.880		4.579902		11.000
5.166		0.9190		0.0000		876.071		2.193		12.915		4.595050		11.040
5.174		0.9222		0.0000		876.068		2.196		12.935		4.610884		11.080
5.182		0.9255		0.0000		876.065		2.199		12.955		4.627409		11.120
5.192		0.9286		0.0000		876.061		2.203		12.980		4.643244		11.160
5.200		0.9318		0.0000		876.058		2.206		13.000		4.659080		11.200
5.208		0.9351		0.0000		876.055		2.209		13.020		4.675604		11.240
5.218		0.9383		0.0000		876.052		2.212		13.045		4.691439		11.280
5.226		0.9420		0.0000		876.048		2.216		13.065		4.710028		11.320
5.238		0.9457		0.0000		876.044		2.220		13.095		4.728618		11.360
5.252		0.9493		0.0000		876.041		2.223		13.130		4.746519		11.400
5.266		0.9525		0.0000		876.037		2.226		13.165		4.762355		11.440
5.274		0.9556		0.0000		876.034		2.230		13.185		4.778190		11.480
5.280		0.9588		0.0000		876.031		2.233		13.200		4.794025		11.520
5.286		0.9621		0.0000		876.028		2.236		13.215		4.810549		11.560
5.292		0.9653		0.0000		876.025		2.239		13.230		4.826385		11.600
5.298		0.9684		0.0000		876.022		2.242		13.245		4.842220		11.640
5.304		0.9716		0.0000		876.018		2.246		13.260		4.858056		11.680
5.310		0.9751		0.0000		876.015		2.249		13.275		4.875269		11.720
5.320		0.9790		0.0000		876.011		2.253		13.300		4.895235		11.760
5.332		0.9828		0.0000		876.007		2.257		13.330		4.913825		11.800
5.346		0.9859		0.0000		876.004		2.260		13.365		4.929661		11.840
5.356		0.9890		0.0000		876.001		2.263		13.390		4.944807		11.880
5.360		0.9921		0.0000		875.998		2.266		13.400		4.960643		11.920
5.366		0.9954		0.0000		875.995		2.269		13.415		4.977167		11.960
5.372		0.9987		0.0000		875.991		2.273		13.430		4.993690		12.000
5.378		1.0019		0.0000		875.988		2.276		13.445		5.009526		12.040
5.384		1.0051		0.0000		875.985		2.279		13.460		5.025362		12.080
5.388		1.0084		0.0000		875.982		2.282		13.470		5.041885		12.120
5.396		1.0122		0.0000		875.978		2.286		13.490		5.061164		12.160
5.406		1.0160		0.0000		875.974		2.290		13.515		5.079753		12.200
5.418		1.0193		0.0000		875.971		2.293		13.545		5.096277		12.240
5.426		1.0224		0.0000		875.968		2.296		13.565		5.112113		12.280
5.430		1.0256		0.0000		875.964		2.300		13.575		5.127949		12.320
5.436		1.0289		0.0000		875.961		2.303		13.590		5.144472		12.360
5.440		1.0321		0.0000		875.958		2.306		13.600		5.160308		12.400
5.444		1.0351		0.0000		875.955		2.309		13.610		5.175455		12.440
5.448		1.0384		0.0000		875.952		2.312		13.620		5.191978		12.480
5.452		1.0416		0.0000		875.948		2.316		13.630		5.207814		12.520
5.456		1.0454		0.0000		875.945		2.319		13.640		5.227093		12.560
5.464		1.0493		0.0000		875.941		2.323		13.660		5.246370		12.600
5.476		1.0527		0.0000		875.937		2.327		13.690		5.263582		12.640
5.486		1.0559		0.0000		875.934		2.330		13.715		5.279418		12.680
5.490		1.0591		0.0000		875.931		2.333		13.725		5.295254		12.720
5.492		1.0622		0.0000		875.928		2.336		13.730		5.311089		12.760
5.494		1.0655		0.0000		875.924		2.340		13.735		5.327613		12.800
5.498		1.0687		0.0000		875.921		2.343		13.745		5.343449		12.840
5.502		1.0719		0.0000		875.918		2.346		13.755		5.359283		12.880
5.504		1.0750		0.0000		875.915		2.349		13.760		5.375119		12.920
5.508		1.0786		0.0000		875.911		2.353		13.770		5.393021		12.960
5.514		1.0825		0.0000		875.908		2.356		13.785		5.412298		13.000
5.524		1.0860		0.0000		875.904		2.360		13.810		5.430200		13.040
5.534		1.0893		0.0000		875.901		2.363		13.835		5.446724		13.080
5.540		1.0925		0.0000		875.897		2.367		13.850		5.462560		13.120
5.542		1.0957		0.0000		875.894		2.370		13.855		5.478394		13.160
5.544		1.0988		0.0000		875.891		2.373		13.860		5.494230		13.200
5.546		1.1020		0.0000		875.888		2.376		13.865		5.510066		13.240
5.548		1.1052		0.0000		875.885		2.379		13.870		5.525901		13.280
5.550		1.1083		0.0000		875.882		2.382		13.875		5.541737		13.320
5.554		1.1118		0.0000		875.878		2.386		13.885		5.558949		13.360
